id;cadastrado_em;modificado_em;excluido;codigo_host;data_nomeacao;data_termino;hist_distrito_id;hist_geral_id;hist_igreja_id;hist_orgao_id;hist_regiao_id;hist_secretaria_id;instituicao_id;pessoa_id;funcao_ministerial_id
1208;2016-11-11 19:03:36.297085+00;2016-11-11 19:03:36.297123+00;false;1279;14/12/2008;05/12/2010;1776;\0;1950;\0;24;\0;1950;733;\0
1209;2016-11-11 19:03:36.322201+00;2016-11-11 19:03:36.322255+00;false;1280;05/12/2010;14/12/2011;1854;\0;2299;\0;24;\0;2299;733;\0
1152;2016-11-11 19:03:34.441071+00;2017-07-12 19:08:04.190903+00;false;1208;05/12/2010;14/12/2014;1800;\0;2174;\0;18;\0;2174;280;9
1141;2016-11-11 19:03:34.198808+00;2017-07-12 14:39:39.359903+00;false;1197;05/12/2010;09/12/2012;1880;\0;2082;\0;18;\0;2082;274;10
1215;2016-11-11 19:03:36.463741+00;2016-11-11 19:03:36.463789+00;false;1291;14/12/2008;06/02/2010;1859;\0;2331;\0;24;\0;2331;849;\0
1216;2016-11-11 19:03:36.484728+00;2016-11-11 19:03:36.484764+00;false;1294;14/12/2002;14/12/2006;1780;\0;2330;\0;24;\0;2330;75;\0
1217;2016-11-11 19:03:36.506152+00;2016-11-11 19:03:36.506188+00;false;1293;06/02/2010;\0;1859;\0;1921;\0;24;\0;1921;849;\0
1143;2016-11-11 19:03:34.239843+00;2021-06-10 14:47:37.573091+00;false;1199;05/12/2010;01/12/2018;1800;\0;2175;\0;18;\0;2175;260;9
1147;2016-11-11 19:03:34.323129+00;2021-06-10 18:45:28.254128+00;false;1203;07/12/2008;09/12/2012;1863;\0;2129;\0;18;\0;2129;270;20
1149;2016-11-11 19:03:34.368074+00;2021-06-24 18:47:06.327518+00;false;1205;14/12/2008;28/11/2020;1796;\0;2187;\0;18;\0;2187;228;19
1159;2016-11-11 19:03:34.631938+00;2021-07-13 14:30:06.494616+00;false;1216;08/12/2002;\0;1863;\0;2143;\0;18;\0;2143;185;8
1165;2016-11-11 19:03:34.807017+00;2021-07-19 19:25:43.174194+00;false;1223;05/12/2010;09/12/2012;1795;\0;2080;\0;18;\0;2080;201;10
1166;2016-11-11 19:03:34.844965+00;2021-07-19 19:44:47.950638+00;false;1224;07/12/2008;05/12/2010;1800;\0;2373;\0;18;\0;2373;253;19
1218;2016-11-11 19:03:36.528271+00;2016-11-11 19:03:36.528334+00;false;2239;10/01/1985;15/01/1987;1784;\0;2094;\0;17;\0;2094;29;\0
1219;2016-11-11 19:03:36.550961+00;2016-11-11 19:03:36.551+00;false;1301;13/12/2008;31/12/2010;1777;\0;2334;\0;13;\0;2334;730;\0
1220;2016-11-11 19:03:36.572927+00;2016-11-11 19:03:36.572976+00;false;1303;13/12/1998;27/12/2003;1838;\0;2228;\0;13;\0;2228;81;\0
1221;2016-11-11 19:03:36.594709+00;2016-11-11 19:03:36.594746+00;false;1304;04/01/1990;05/01/1998;1768;\0;1939;\0;23;\0;1939;347;\0
1222;2016-11-11 19:03:36.616446+00;2016-11-11 19:03:36.616483+00;false;1305;08/01/1985;14/01/1989;1764;\0;1973;\0;23;\0;1973;743;\0
1223;2016-11-11 19:03:36.636382+00;2016-11-11 19:03:36.63642+00;false;1306;14/01/1989;12/01/1997;1768;\0;1957;\0;23;\0;1957;743;\0
1224;2016-11-11 19:03:36.657222+00;2016-11-11 19:03:36.657258+00;false;1307;12/01/1997;08/12/2003;1860;\0;1966;\0;24;\0;1966;743;\0
1225;2016-11-11 19:03:36.677792+00;2016-11-11 19:03:36.677832+00;false;1308;12/12/2005;\0;1779;\0;2248;\0;13;\0;2248;743;\0
1226;2016-11-11 19:03:36.698862+00;2016-11-11 19:03:36.6989+00;false;1309;16/12/2000;18/12/2002;1819;\0;2293;\0;23;\0;2293;556;\0
1227;2016-11-11 19:03:36.719124+00;2016-11-11 19:03:36.719162+00;false;1310;15/12/1997;18/12/2000;1854;\0;2008;\0;24;\0;2008;556;\0
1228;2016-11-11 19:03:36.739713+00;2016-11-11 19:03:36.739751+00;false;1311;15/12/1993;18/12/1997;1766;\0;2268;\0;13;\0;2268;556;\0
1229;2016-11-11 19:03:36.760714+00;2016-11-11 19:03:36.760753+00;false;1312;15/12/2002;18/10/2003;1765;\0;2247;\0;23;\0;2247;556;\0
1230;2016-11-11 19:03:36.781153+00;2016-11-11 19:03:36.78119+00;false;1317;10/01/1977;31/12/1977;1781;\0;2018;\0;17;\0;2018;575;\0
1231;2016-11-11 19:03:36.801416+00;2016-11-11 19:03:36.801456+00;false;1318;10/01/1978;31/12/1980;1797;\0;2140;\0;18;\0;2140;575;\0
1232;2016-11-11 19:03:36.821739+00;2016-11-11 19:03:36.821776+00;false;1319;10/01/1981;31/12/1982;1797;\0;2142;\0;18;\0;2142;575;\0
1233;2016-11-11 19:03:36.844594+00;2016-11-11 19:03:36.844633+00;false;1320;10/01/1983;31/12/1987;1777;\0;2209;\0;13;\0;2209;575;\0
1234;2016-11-11 19:03:36.867362+00;2016-11-11 19:03:36.867412+00;false;1321;10/01/1983;31/12/1987;1777;\0;2010;\0;13;\0;2010;575;\0
1235;2016-11-11 19:03:36.889178+00;2016-11-11 19:03:36.889229+00;false;1322;10/01/1988;31/12/1989;1798;\0;2136;\0;18;\0;2136;575;\0
1236;2016-11-11 19:03:36.910029+00;2016-11-11 19:03:36.910066+00;false;1323;10/01/1990;31/12/1991;1861;\0;2272;\0;13;\0;2272;575;\0
1237;2016-11-11 19:03:36.929929+00;2016-11-11 19:03:36.929966+00;false;1324;10/01/1992;31/12/1994;1758;\0;2215;\0;13;\0;2215;575;\0
1238;2016-11-11 19:03:36.950318+00;2016-11-11 19:03:36.950357+00;false;1325;10/01/1995;31/12/1996;1758;\0;2245;\0;13;\0;2245;575;\0
1239;2016-11-11 19:03:36.973146+00;2016-11-11 19:03:36.973193+00;false;1326;10/01/1997;31/12/1998;1779;\0;2219;\0;13;\0;2219;575;\0
1240;2016-11-11 19:03:36.993817+00;2016-11-11 19:03:36.993852+00;false;1327;10/01/1999;31/12/2006;1779;\0;1928;\0;13;\0;1928;575;\0
1164;2016-11-11 19:03:34.772806+00;2023-01-13 14:03:40.003599+00;false;1222;15/12/2008;31/12/2022;1768;\0;1958;\0;23;\0;1958;576;18
1210;2016-11-11 19:03:36.353981+00;2023-02-14 16:13:26.000184+00;false;1281;12/12/2010;08/12/2013;1779;\0;1928;\0;13;\0;1928;1045;10
1241;2016-11-11 19:03:37.017353+00;2016-11-11 19:03:37.017396+00;false;1328;01/01/2007;13/12/2009;1838;\0;2228;\0;13;\0;2228;932;\0
1242;2016-11-11 19:03:37.041292+00;2016-11-11 19:03:37.041335+00;false;1862;01/01/2009;31/12/2010;1887;\0;2159;\0;22;\0;2159;177;\0
1244;2016-11-11 19:03:37.083621+00;2016-11-11 19:03:37.08366+00;false;1331;02/01/2008;06/01/2010;1840;\0;1903;\0;23;\0;1903;23;\0
1245;2016-11-11 19:03:37.10554+00;2016-11-11 19:03:37.105577+00;false;1336;01/01/2001;31/12/2007;1761;\0;2316;\0;13;\0;2316;574;\0
1253;2016-11-11 19:03:37.286737+00;2016-11-11 19:03:37.286788+00;false;1344;01/01/2011;31/12/2013;1785;\0;2065;\0;25;\0;2065;1100;\0
1255;2016-11-11 19:03:37.332503+00;2016-11-11 19:03:37.332543+00;false;1346;02/08/2009;31/12/2014;1822;\0;2417;\0;25;\0;2417;343;\0
1144;2016-11-11 19:03:34.260404+00;2019-02-05 16:11:44.939773+00;false;1200;01/01/2011;15/12/2018;1840;\0;2503;\0;23;\0;2503;1096;8
1248;2016-11-11 19:03:37.173749+00;2019-04-30 13:11:47.920907+00;true;1339;01/01/2011;\0;1792;\0;2420;\0;17;\0;2420;337;\0
1266;2016-11-11 19:03:37.567056+00;2016-11-11 19:03:37.567092+00;false;1359;01/01/2011;31/12/1969;1781;\0;2024;\0;17;\0;2024;292;\0
1271;2016-11-11 19:03:37.673927+00;2016-11-11 19:03:37.673964+00;false;1365;07/01/2007;27/02/2011;1822;\0;2066;\0;25;\0;2066;352;\0
1274;2016-11-11 19:03:37.735218+00;2016-11-11 19:03:37.735256+00;false;2292;25/04/2011;\0;1812;\0;2285;\0;26;\0;2285;1165;\0
1280;2016-11-11 19:03:37.874232+00;2016-11-11 19:03:37.874269+00;false;1374;21/01/2007;14/12/2011;1890;\0;2413;\0;25;\0;2413;360;\0
1284;2016-11-11 19:03:37.972748+00;2016-11-11 19:03:37.972786+00;false;2103;05/12/2010;09/12/2012;1819;\0;1949;\0;23;\0;1949;1060;\0
1288;2016-11-11 19:03:38.060986+00;2016-11-11 19:03:38.061024+00;false;2538;01/01/2013;11/06/2013;1876;\0;2598;\0;25;\0;2598;392;\0
1265;2016-11-11 19:03:37.546036+00;2019-05-24 16:20:45.770279+00;false;2735;01/08/2012;15/12/2012;2725;\0;2040;\0;17;\0;2040;385;\0
1286;2016-11-11 19:03:38.01683+00;2019-05-24 16:20:46.536841+00;false;1381;19/01/2011;21/12/2012;1874;\0;2103;\0;25;\0;2103;1104;\0
1287;2016-11-11 19:03:38.038572+00;2019-05-24 16:20:46.652238+00;false;1382;09/01/2011;09/12/2012;1781;\0;2018;\0;17;\0;2018;297;\0
1214;2016-11-11 19:03:36.442769+00;2019-05-24 16:20:46.827078+00;false;1290;02/01/2011;01/01/2015;1854;\0;1914;\0;24;\0;1914;414;\0
1261;2016-11-11 19:03:37.459099+00;2019-05-24 16:20:47.686611+00;false;1352;01/01/2011;11/04/2017;17;\0;2016;\0;12;\0;2016;291;\0
1264;2016-11-11 19:03:37.524818+00;2019-05-24 16:20:47.708503+00;false;1356;01/01/2011;11/04/2017;1787;\0;2486;\0;17;\0;2486;291;\0
1250;2016-11-11 19:03:37.218897+00;2019-05-24 16:20:47.729175+00;false;1341;01/01/2011;10/12/2016;1851;\0;2477;\0;17;\0;2477;286;\0
1275;2016-11-11 19:03:37.755893+00;2019-05-24 16:20:47.750452+00;false;1369;01/01/2011;21/12/2011;1850;\0;2408;\0;17;\0;2408;862;\0
1297;2016-11-11 19:03:38.255332+00;2019-05-24 16:20:48.042832+00;false;1393;23/09/2010;03/09/2011;17;\0;2100;\0;12;\0;2100;533;\0
1267;2016-11-11 19:03:37.586835+00;2019-05-24 16:20:48.544816+00;false;1972;01/02/2009;15/12/2012;1821;\0;2050;\0;17;\0;2050;346;\0
1213;2016-11-11 19:03:36.421557+00;2019-05-24 16:20:49.087687+00;false;1289;01/01/2009;31/12/2010;1781;\0;2018;\0;17;\0;2018;414;\0
1260;2016-11-11 19:03:37.439288+00;2019-05-24 16:20:49.987546+00;false;1351;01/01/2007;31/12/2012;2725;\0;2037;\0;17;\0;2037;289;\0
1212;2016-11-11 19:03:36.401621+00;2019-05-24 16:20:50.222792+00;false;1288;25/06/2005;31/12/2008;1784;\0;2096;\0;17;\0;2096;414;\0
1300;2016-11-11 19:03:38.318957+00;2019-05-24 16:20:50.495966+00;false;1396;09/01/2005;08/04/2005;1883;\0;2059;\0;17;\0;2059;377;\0
1202;2016-11-11 19:03:36.139631+00;2019-05-24 16:20:51.715894+00;false;1269;05/01/2000;04/12/2011;2725;\0;2041;\0;17;\0;2041;302;\0
1201;2016-11-11 19:03:36.112936+00;2019-05-24 16:20:51.788124+00;false;1268;16/01/1999;19/01/2002;1858;\0;1891;\0;13;\0;1891;103;\0
1200;2016-11-11 19:03:36.080628+00;2019-05-24 16:20:52.045881+00;false;1267;12/01/1998;08/01/1999;2691;\0;2268;\0;13;\0;2268;103;\0
1199;2016-11-11 19:03:36.053949+00;2019-05-24 16:20:52.4706+00;false;1266;16/02/1996;13/01/1998;1779;\0;1928;\0;13;\0;1928;103;\0
1198;2016-11-11 19:03:36.024768+00;2019-05-24 16:20:52.916183+00;false;1265;12/01/1989;13/02/1996;1777;\0;2295;\0;13;\0;2295;103;\0
1197;2016-11-11 19:03:35.989678+00;2019-05-24 16:20:53.343398+00;false;1264;15/01/1983;18/12/1988;1860;\0;1966;\0;24;\0;1966;103;\0
1283;2016-11-11 19:03:37.951028+00;2019-05-24 18:26:40.346112+00;false;1378;01/01/2011;02/12/2018;17;\0;2123;\0;12;\0;2123;459;19
1262;2016-11-11 19:03:37.48028+00;2020-01-17 13:21:11.269224+00;false;2723;15/12/2013;17/01/2020;1877;\0;2202;\0;22;\0;2202;1333;\0
1303;2016-11-11 19:03:38.382457+00;2016-11-11 19:03:38.382494+00;false;1400;19/01/1992;07/01/1995;1846;\0;2085;\0;25;\0;2085;381;\0
1269;2016-11-11 19:03:37.62843+00;2017-05-02 14:02:10.483818+00;false;1362;01/01/2011;01/12/2014;1785;\0;2065;\0;25;\0;2065;354;\0
1294;2016-11-11 19:03:38.193103+00;2017-05-02 19:04:29.977909+00;false;1390;01/01/2011;03/12/2016;1820;\0;2106;\0;25;\0;2106;372;10
1273;2016-11-11 19:03:37.713814+00;2017-05-02 19:23:35.293798+00;false;1367;01/01/2007;14/10/2014;1846;\0;2088;\0;25;\0;2088;356;9
1257;2016-11-11 19:03:37.37417+00;2017-05-04 15:04:24.316695+00;false;1348;01/01/2011;04/12/2011;1788;\0;2051;\0;17;\0;2051;41;\0
1276;2016-11-11 19:03:37.777886+00;2017-05-16 19:47:49.733398+00;false;1370;01/01/2011;01/01/2016;1830;\0;2125;\0;25;\0;2125;1102;\0
1305;2016-11-11 19:03:38.429517+00;2016-11-11 19:03:38.429555+00;false;2607;08/12/2002;06/01/2007;1794;\0;2179;\0;18;\0;2179;149;\0
1312;2016-11-11 19:03:38.593475+00;2016-11-11 19:03:38.593512+00;false;2229;13/12/1998;08/12/2002;1854;\0;1951;\0;24;\0;1951;609;\0
1314;2016-11-11 19:03:38.638816+00;2016-11-11 19:03:38.638853+00;false;1413;01/01/2011;15/12/2012;1820;\0;2500;\0;25;\0;2500;305;\0
1315;2016-11-11 19:03:38.659438+00;2016-11-11 19:03:38.659476+00;false;1786;01/01/2001;31/12/2002;1794;\0;2148;\0;18;\0;2148;194;\0
1326;2016-11-11 19:03:38.880648+00;2016-11-11 19:03:38.880685+00;false;2883;20/01/2005;01/01/2007;1783;\0;2083;\0;25;\0;2083;408;\0
1334;2016-11-11 19:03:39.056858+00;2016-11-11 19:03:39.056896+00;false;1437;01/01/2011;31/01/2011;1875;\0;2419;\0;17;\0;2419;1110;\0
1335;2016-11-11 19:03:39.076528+00;2016-11-11 19:03:39.076566+00;false;1439;03/01/2007;01/01/2013;1846;\0;2086;\0;25;\0;2086;408;\0
1336;2016-11-11 19:03:39.096752+00;2016-11-11 19:03:39.096788+00;false;1440;03/01/2007;01/01/2013;1846;\0;2485;\0;25;\0;2485;408;\0
1290;2016-11-11 19:03:38.103033+00;2018-01-30 14:13:48.452872+00;false;1385;01/01/2011;\0;1846;\0;2090;\0;25;\0;2090;370;8
1338;2016-11-11 19:03:39.13904+00;2018-01-30 14:41:59.971069+00;false;1443;01/01/2010;30/12/2014;1820;\0;2501;\0;25;\0;2501;1113;9
1307;2016-11-11 19:03:38.472654+00;2018-02-01 18:43:03.221096+00;false;1405;01/01/2003;31/10/2009;1882;\0;2416;\0;25;\0;2416;304;19
1256;2016-11-11 19:03:37.354482+00;2018-04-19 18:58:23.031491+00;false;1347;15/12/2012;09/04/2018;2712;\0;2370;\0;22;\0;2370;255;\0
1341;2016-11-11 19:03:39.2027+00;2016-11-11 19:03:39.202736+00;false;1446;01/01/2003;19/11/2012;1883;\0;2115;\0;17;\0;2115;413;\0
1318;2016-11-11 19:03:38.72006+00;2017-01-29 11:48:06.104746+00;false;1418;01/01/2011;17/12/2016;1882;\0;2489;\0;25;\0;2489;401;\0
1353;2016-11-11 19:03:39.44798+00;2017-04-11 14:27:14.674342+00;true;1460;01/01/2011;01/01/2015;1822;\0;2066;\0;25;\0;2066;1118;\0
1324;2016-11-11 19:03:38.840573+00;2018-12-26 16:37:43.399589+00;false;1424;01/01/2009;08/12/2018;1783;\0;2093;\0;25;\0;2093;405;19
1292;2016-11-11 19:03:38.14673+00;2019-01-03 11:54:37.907054+00;false;1387;01/01/2013;08/12/2018;2723;\0;2535;\0;25;\0;2535;371;19
1313;2016-11-11 19:03:38.617823+00;2019-01-04 14:00:55.717219+00;false;1412;01/01/2011;10/12/2016;1787;\0;2400;\0;17;\0;2400;874;\0
1270;2016-11-11 19:03:37.654316+00;2019-01-04 14:08:15.631103+00;false;1364;14/12/2008;02/12/2018;1788;\0;2407;\0;17;\0;2407;871;18
1281;2016-11-11 19:03:37.898529+00;2019-02-06 10:42:56.908357+00;false;2337;01/01/2013;15/12/2018;1819;\0;2004;\0;23;\0;2004;94;18
1247;2016-11-11 19:03:37.150381+00;2019-04-30 13:12:05.2267+00;true;1338;01/01/2011;16/12/2005;1792;\0;2113;\0;17;\0;2113;337;\0
1366;2016-11-11 19:03:39.724653+00;2016-11-11 19:03:39.724692+00;false;1481;01/01/2011;31/12/2012;1783;\0;2083;\0;25;\0;2083;449;\0
1367;2016-11-11 19:03:39.748485+00;2016-11-11 19:03:39.748524+00;false;1483;01/01/2011;31/12/1969;1786;\0;2031;\0;17;\0;2031;450;\0
1370;2016-11-11 19:03:39.810804+00;2016-11-11 19:03:39.810847+00;false;1486;01/01/2011;22/06/2011;1828;\0;2034;\0;17;\0;2034;457;\0
1371;2016-11-11 19:03:39.831828+00;2016-11-11 19:03:39.831865+00;false;1488;04/12/2011;01/01/2013;1822;\0;2078;\0;25;\0;2078;458;\0
1373;2016-11-11 19:03:39.873465+00;2016-11-11 19:03:39.873501+00;false;1492;05/01/1998;02/01/2000;1774;\0;2340;\0;13;\0;2340;789;\0
1374;2016-11-11 19:03:39.893578+00;2016-11-11 19:03:39.893616+00;false;1493;14/01/1990;23/12/1993;1840;\0;2252;\0;23;\0;2252;789;\0
1375;2016-11-11 19:03:39.914026+00;2016-11-11 19:03:39.914065+00;false;1494;15/01/1996;11/12/1996;1840;\0;2503;\0;23;\0;2503;789;\0
1376;2016-11-11 19:03:39.93425+00;2016-11-11 19:03:39.934287+00;false;1495;12/01/1997;05/01/1998;1759;\0;2210;\0;23;\0;2210;789;\0
1377;2016-11-11 19:03:39.95437+00;2016-11-11 19:03:39.954406+00;false;1496;10/01/2010;12/12/2010;1760;\0;1963;\0;13;\0;1963;789;\0
1380;2016-11-11 19:03:40.015343+00;2016-11-11 19:03:40.015381+00;false;1502;14/12/2008;30/04/2012;1824;\0;2204;\0;18;\0;2204;272;\0
1382;2016-11-11 19:03:40.056271+00;2016-11-11 19:03:40.056311+00;false;1504;05/01/2007;05/12/2012;1863;\0;2129;\0;18;\0;2129;147;\0
1383;2016-11-11 19:03:40.077222+00;2016-11-11 19:03:40.077258+00;false;1505;01/01/2011;31/05/2011;1795;\0;2194;\0;18;\0;2194;312;\0
1384;2016-11-11 19:03:40.099545+00;2016-11-11 19:03:40.099589+00;false;1506;07/01/2008;09/12/2012;1793;\0;2145;\0;18;\0;2145;264;\0
1348;2016-11-11 19:03:39.347439+00;2019-05-24 16:20:46.677179+00;false;1453;09/01/2011;03/01/2014;1851;\0;2039;\0;17;\0;2039;416;\0
1319;2016-11-11 19:03:38.739832+00;2019-05-24 16:20:47.035053+00;false;1419;01/01/2011;10/12/2016;1789;\0;2060;\0;17;\0;2060;402;\0
1311;2016-11-11 19:03:38.570603+00;2019-05-24 16:20:47.078075+00;false;1410;01/01/2011;10/12/2016;1786;\0;2031;\0;17;\0;2031;391;\0
1372;2016-11-11 19:03:39.853054+00;2019-05-24 16:20:47.262613+00;false;1490;01/01/2011;31/12/2012;17;\0;2418;\0;12;\0;2418;1125;\0
1363;2016-11-11 19:03:39.671169+00;2019-05-24 16:20:47.305526+00;false;1478;01/01/2011;13/01/2014;1787;\0;2020;\0;17;\0;2020;319;\0
1251;2016-11-11 19:03:37.241999+00;2019-05-24 16:20:47.328841+00;false;1342;01/01/2011;02/12/2018;1851;\0;2035;\0;17;\0;2035;1099;19
1299;2016-11-11 19:03:38.298352+00;2019-05-24 16:20:47.352249+00;false;1395;01/01/2011;30/12/2002;1830;\0;2124;\0;25;\0;2124;1106;\0
1272;2016-11-11 19:03:37.693908+00;2019-05-24 16:20:47.377302+00;false;1366;01/01/2011;15/12/2012;1784;\0;2097;\0;17;\0;2097;355;\0
1278;2016-11-11 19:03:37.817707+00;2019-05-24 16:20:47.417348+00;false;1372;01/01/2011;15/12/2012;1821;\0;2050;\0;17;\0;2050;295;\0
1304;2016-11-11 19:03:38.408076+00;2019-05-24 16:20:47.444623+00;false;1402;01/01/2011;15/12/2012;1846;\0;2089;\0;25;\0;2089;383;\0
1308;2016-11-11 19:03:38.493828+00;2019-05-24 16:20:47.46751+00;false;1406;01/01/2011;14/12/2014;1784;\0;2095;\0;17;\0;2095;389;\0
1328;2016-11-11 19:03:38.924213+00;2019-05-24 16:20:47.511997+00;false;1428;01/01/2011;31/12/1969;1786;\0;2042;\0;17;\0;2042;131;\0
1323;2016-11-11 19:03:38.820106+00;2019-05-24 16:20:47.533245+00;false;1423;01/01/2011;04/12/2012;1782;\0;2497;\0;17;\0;2497;875;\0
1322;2016-11-11 19:03:38.800105+00;2019-05-24 16:20:47.554381+00;false;1422;01/01/2011;03/12/2012;1782;\0;2081;\0;17;\0;2081;875;\0
1258;2016-11-11 19:03:37.396326+00;2019-05-24 16:20:47.577267+00;false;1349;01/01/2011;02/12/2018;1786;\0;2044;\0;17;\0;2044;288;18
1343;2016-11-11 19:03:39.246521+00;2019-11-05 13:25:13.348628+00;false;2341;07/01/2012;31/12/2012;1822;\0;2066;\0;25;\0;2066;378;20
1298;2016-11-11 19:03:38.277748+00;2019-05-24 16:20:47.64207+00;false;1394;01/01/2011;10/12/2016;1786;\0;2403;\0;17;\0;2403;375;\0
1285;2016-11-11 19:03:37.994419+00;2019-05-24 16:20:47.665413+00;false;1380;01/01/2011;23/12/2012;1788;\0;2432;\0;17;\0;2432;296;\0
1306;2016-11-11 19:03:38.450442+00;2019-05-24 16:20:47.834206+00;false;1404;01/01/2011;10/12/2016;1786;\0;2046;\0;17;\0;2046;388;\0
1362;2016-11-11 19:03:39.651222+00;2019-05-24 16:20:48.568897+00;false;1477;01/02/2009;31/12/2012;2723;\0;2070;\0;25;\0;2070;1123;\0
1346;2016-11-11 19:03:39.309037+00;2019-05-24 16:20:49.157099+00;false;1451;18/12/2008;02/12/2018;1788;\0;2431;\0;17;\0;2431;829;19
1369;2016-11-11 19:03:39.789286+00;2019-05-24 16:20:50.336382+00;false;1485;06/03/2005;01/12/2013;1820;\0;2109;\0;25;\0;2109;454;\0
1333;2016-11-11 19:03:39.037124+00;2019-05-24 16:20:51.6243+00;false;1433;10/12/2000;10/12/2010;1801;\0;2186;\0;18;\0;2186;131;\0
1368;2016-11-11 19:03:39.768991+00;2019-05-24 16:20:51.738562+00;false;2095;03/01/2000;11/01/2009;1790;\0;2061;\0;17;\0;2061;402;\0
1332;2016-11-11 19:03:39.017244+00;2019-05-24 16:20:51.905427+00;false;1432;10/12/1998;10/12/2000;1794;\0;2150;\0;18;\0;2150;131;\0
1331;2016-11-11 19:03:38.992776+00;2019-05-24 16:20:52.558415+00;false;1431;10/01/1995;10/12/1998;1800;\0;2176;\0;18;\0;2176;131;\0
1330;2016-11-11 19:03:38.970394+00;2019-05-24 16:20:52.735441+00;false;1430;10/01/1993;10/01/1995;1800;\0;2175;\0;18;\0;2175;131;\0
1329;2016-11-11 19:03:38.947135+00;2019-05-24 16:20:52.781062+00;false;1429;10/02/1992;08/01/1993;1800;\0;2174;\0;18;\0;2174;131;\0
1357;2016-11-11 19:03:39.534488+00;2019-05-24 16:20:53.057012+00;false;2565;01/01/1988;31/12/1992;1847;\0;2116;\0;17;\0;2116;319;\0
1327;2016-11-11 19:03:38.902608+00;2019-05-24 16:20:53.501109+00;false;1427;31/12/1969;01/10/2013;1821;\0;2406;\0;17;\0;2406;856;\0
1355;2016-11-11 19:03:39.4922+00;2019-05-24 19:05:11.215508+00;false;1466;01/01/2011;01/01/2013;1821;\0;2049;\0;17;\0;2049;1120;\0
1295;2016-11-11 19:03:38.213726+00;2020-12-15 19:26:26.150292+00;false;1391;01/01/2011;05/12/2020;1785;\0;2065;\0;25;\0;1785;1105;25
1385;2016-11-11 19:03:40.11959+00;2016-11-11 19:03:40.119629+00;false;1507;31/08/2008;09/12/2012;1864;\0;2149;\0;18;\0;2149;194;\0
1350;2016-11-11 19:03:39.387398+00;2017-04-26 17:05:35.416339+00;true;1457;01/01/2011;\0;2725;\0;2041;\0;17;\0;2041;1117;\0
1316;2016-11-11 19:03:38.680502+00;2017-04-27 17:39:12.014365+00;true;1415;01/01/2011;\0;1782;\0;2496;\0;17;\0;2496;395;\0
1365;2016-11-11 19:03:39.704303+00;2017-05-02 14:37:31.463997+00;false;1480;01/01/2011;02/12/2016;2723;\0;2557;\0;25;\0;2557;1089;19
1342;2016-11-11 19:03:39.224717+00;2017-05-08 19:49:15.676311+00;false;1447;20/12/2012;13/12/2015;17;\0;2495;\0;12;\0;2495;413;\0
1360;2016-11-11 19:03:39.610809+00;2017-05-16 16:42:08.942671+00;true;1475;01/01/2011;\0;1787;\0;2435;\0;17;\0;2435;1121;\0
1378;2016-11-11 19:03:39.97495+00;2017-07-12 18:56:23.748646+00;false;1500;29/12/2002;14/12/2014;1803;\0;2139;\0;18;\0;2139;168;9
1388;2016-11-11 19:03:40.182265+00;2016-11-11 19:03:40.182302+00;false;1510;01/01/2003;09/12/2012;1793;\0;2145;\0;18;\0;2145;169;\0
1390;2016-11-11 19:03:40.227735+00;2016-11-11 19:03:40.227782+00;false;1512;01/01/2011;30/04/2012;1824;\0;2177;\0;18;\0;2177;256;\0
1391;2016-11-11 19:03:40.251177+00;2016-11-11 19:03:40.251215+00;false;1513;01/01/2011;30/04/2012;1824;\0;2375;\0;18;\0;2375;256;\0
1392;2016-11-11 19:03:40.273167+00;2016-11-11 19:03:40.273206+00;false;3381;10/01/2000;10/12/2003;1792;\0;2111;\0;17;\0;2111;223;\0
1394;2016-11-11 19:03:40.310083+00;2016-11-11 19:03:40.31012+00;false;1516;01/01/2007;09/12/2012;1794;\0;2158;\0;18;\0;2158;200;\0
1395;2016-11-11 19:03:40.331253+00;2016-11-11 19:03:40.331292+00;false;1517;05/12/2010;06/12/2014;1800;\0;2163;\0;18;\0;2163;283;\0
1399;2016-11-11 19:03:40.418679+00;2016-11-11 19:03:40.418718+00;false;1521;23/12/2007;09/12/2012;1796;\0;2072;\0;18;\0;2072;279;\0
1402;2016-11-11 19:03:40.48568+00;2016-11-11 19:03:40.485728+00;false;1524;01/01/2007;09/12/2012;1803;\0;2182;\0;18;\0;2182;127;\0
1403;2016-11-11 19:03:40.512793+00;2016-11-11 19:03:40.512833+00;false;1527;01/01/2011;01/07/2014;1794;\0;2150;\0;18;\0;2150;199;\0
1404;2016-11-11 19:03:40.535248+00;2016-11-11 19:03:40.535285+00;false;1529;01/01/2001;09/12/2012;1864;\0;2188;\0;18;\0;2188;153;\0
1406;2016-11-11 19:03:40.576297+00;2016-11-11 19:03:40.576335+00;false;1532;14/12/2008;09/12/2012;1765;\0;2239;\0;23;\0;2239;621;\0
1408;2016-11-11 19:03:40.620627+00;2016-11-11 19:03:40.620673+00;false;2240;15/01/1987;10/01/1992;1761;\0;2224;\0;13;\0;2224;29;\0
1409;2016-11-11 19:03:40.640763+00;2016-11-11 19:03:40.640802+00;false;1538;01/01/1994;31/12/2000;1841;\0;1948;\0;13;\0;1948;1376;\0
1410;2016-11-11 19:03:40.660952+00;2016-11-11 19:03:40.66099+00;false;1539;01/01/1989;31/12/1993;1765;\0;2212;\0;23;\0;2212;1376;\0
