id;cadastrado_em;modificado_em;excluido;data_hora;total_entradas;total_saidas;saldo_anterior;saldo_final;estorno;auditado;caixa_id;instituicao_id;ano;mes;total_transf_entradas;total_transf_saidas;aux_data_hora;aux_saldo_anterior;aux_saldo_final;aux_total_entradas;aux_total_saidas;aux_total_transf_entradas;aux_total_transf_saidas
210645;2024-01-04 03:50:52.165388+00;2024-01-04 03:50:52.165444+00;false;2023-12-01 03:00:00+00;5512,36;4234,14;986,04;2264,26;false;false;2233;2194;2023;12;0;0;\0;0;0;0;0;0;0
210646;2024-01-04 03:50:52.176669+00;2024-01-04 03:50:52.176714+00;false;2023-12-01 03:00:00+00;3817,21;5222,61;8294,35;6888,95;false;false;6126;2194;2023;12;0;0;\0;0;0;0;0;0;0
210647;2024-01-04 03:50:52.188096+00;2024-01-04 03:50:52.188185+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3816;2194;2023;12;0;0;\0;0;0;0;0;0;0
210648;2024-01-04 03:50:52.197503+00;2024-01-04 03:50:52.197549+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4081;2194;2023;12;0;0;\0;0;0;0;0;0;0
210649;2024-01-04 03:50:52.206998+00;2024-01-04 03:50:52.207043+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5045;2194;2023;12;0;0;\0;0;0;0;0;0;0
210650;2024-01-04 04:33:32.707582+00;2024-01-04 04:33:32.707635+00;false;2023-12-01 03:00:00+00;17113,78;17263,18;0;0;false;false;2057;2018;2023;12;149,4;0;\0;0;0;0;0;0;0
210651;2024-01-04 04:33:32.718515+00;2024-01-04 04:33:32.718606+00;false;2023-12-01 03:00:00+00;786,33;1219,05;1344,63;762,51;false;false;3111;2018;2023;12;0;149,4;\0;0;0;0;0;0;0
210665;2024-01-04 12:23:03.461324+00;2024-01-04 12:23:03.46136+00;false;2023-12-01 03:00:00+00;22453,64;14875,32;5873,91;5852,23;false;false;2006;1967;2023;12;0;7600;\0;0;0;0;0;0;0
210666;2024-01-04 12:23:03.474802+00;2024-01-04 12:23:03.474839+00;false;2023-12-01 03:00:00+00;9000,38;15994,42;162,78;768,74;false;false;6340;1967;2023;12;7600;0;\0;0;0;0;0;0;0
210667;2024-01-04 12:23:03.483855+00;2024-01-04 12:23:03.483906+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2854;1967;2023;12;0;0;\0;0;0;0;0;0;0
210668;2024-01-04 12:23:03.493364+00;2024-01-04 12:23:03.493408+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3944;1967;2023;12;0;0;\0;0;0;0;0;0;0
210669;2024-01-04 12:23:03.502181+00;2024-01-04 12:23:03.502214+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5239;1967;2023;12;0;0;\0;0;0;0;0;0;0
210670;2024-01-04 12:23:03.510153+00;2024-01-04 12:23:03.510187+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6077;1967;2023;12;0;0;\0;0;0;0;0;0;0
210671;2024-01-04 12:30:49.53909+00;2024-01-04 12:30:49.53914+00;false;2023-12-01 03:00:00+00;8311,65;8554,08;467,74;225,31;false;false;1981;1942;2023;12;0;0;\0;0;0;0;0;0;0
210672;2024-01-04 12:33:13.240929+00;2024-01-04 12:33:13.240981+00;false;2023-12-01 03:00:00+00;11384,65;9891,69;4459;5951,96;false;false;5650;2835;2023;12;0;0;\0;0;0;0;0;0;0
210673;2024-01-04 12:59:49.112997+00;2024-01-04 12:59:49.113027+00;false;2023-12-01 03:00:00+00;3171,54;2476,4;17062,34;17757,48;false;false;2412;2373;2023;12;0;0;\0;0;0;0;0;0;0
210674;2024-01-04 13:26:19.869304+00;2024-01-04 13:26:19.869351+00;false;2023-12-01 03:00:00+00;9207,1;4376,55;663,19;993,74;false;false;2366;2327;2023;12;0;4500;\0;0;0;0;0;0;0
210675;2024-01-04 13:26:19.87863+00;2024-01-04 13:26:19.878672+00;false;2023-12-01 03:00:00+00;20010,88;23038,95;868,22;2340,15;false;false;3858;2327;2023;12;4500;0;\0;0;0;0;0;0;0
210676;2024-01-04 13:26:19.894057+00;2024-01-04 13:26:19.894098+00;false;2023-12-01 03:00:00+00;19780;23080;21857;18557;false;false;5432;2327;2023;12;0;0;\0;0;0;0;0;0;0
210677;2024-01-04 13:26:19.901474+00;2024-01-04 13:26:19.901513+00;false;2023-12-01 03:00:00+00;0;0;0,99;0,99;false;false;3438;2327;2023;12;0;0;\0;0;0;0;0;0;0
210678;2024-01-04 13:26:19.90868+00;2024-01-04 13:26:19.908709+00;false;2023-12-01 03:00:00+00;0;0;0,46;0,46;false;false;3874;2327;2023;12;0;0;\0;0;0;0;0;0;0
210679;2024-01-04 13:26:19.914591+00;2024-01-04 13:26:19.914619+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3923;2327;2023;12;0;0;\0;0;0;0;0;0;0
210680;2024-01-04 13:26:19.919943+00;2024-01-04 13:26:19.919967+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3924;2327;2023;12;0;0;\0;0;0;0;0;0;0
210681;2024-01-04 13:26:19.926042+00;2024-01-04 13:26:19.926071+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4255;2327;2023;12;0;0;\0;0;0;0;0;0;0
210682;2024-01-04 13:26:19.932251+00;2024-01-04 13:26:19.932292+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4335;2327;2023;12;0;0;\0;0;0;0;0;0;0
210683;2024-01-04 13:26:19.938789+00;2024-01-04 13:26:19.938823+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4372;2327;2023;12;0;0;\0;0;0;0;0;0;0
210684;2024-01-04 13:26:19.944491+00;2024-01-04 13:26:19.944518+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5102;2327;2023;12;0;0;\0;0;0;0;0;0;0
210685;2024-01-04 13:26:19.951302+00;2024-01-04 13:26:19.951331+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5130;2327;2023;12;0;0;\0;0;0;0;0;0;0
210686;2024-01-04 13:26:19.956703+00;2024-01-04 13:26:19.956727+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5157;2327;2023;12;0;0;\0;0;0;0;0;0;0
210687;2024-01-04 13:26:19.969261+00;2024-01-04 13:26:19.969289+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5218;2327;2023;12;0;0;\0;0;0;0;0;0;0
210688;2024-01-04 13:26:19.975093+00;2024-01-04 13:26:19.975122+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5219;2327;2023;12;0;0;\0;0;0;0;0;0;0
210689;2024-01-04 13:26:19.979918+00;2024-01-04 13:26:19.979992+00;false;2023-12-01 03:00:00+00;0;0;0,5;0,5;false;false;5841;2327;2023;12;0;0;\0;0;0;0;0;0;0
210690;2024-01-04 13:26:19.985508+00;2024-01-04 13:26:19.985532+00;false;2023-12-01 03:00:00+00;0;0;675,57;675,57;false;false;5974;2327;2023;12;0;0;\0;0;0;0;0;0;0
210691;2024-01-04 13:30:25.974905+00;2024-01-04 13:30:25.97495+00;false;2023-12-01 03:00:00+00;6780,37;7090,03;324,53;14,87;false;false;1946;1907;2023;12;0;0;\0;0;0;0;0;0;0
210692;2024-01-04 13:30:26.002114+00;2024-01-04 13:30:26.002163+00;false;2023-12-01 03:00:00+00;2748,45;1576,89;4641,9;5813,46;false;false;2834;1907;2023;12;0;0;\0;0;0;0;0;0;0
210693;2024-01-04 13:30:26.01165+00;2024-01-04 13:30:26.011711+00;false;2023-12-01 03:00:00+00;2895,5;3340,69;1015,14;569,95;false;false;3197;1907;2023;12;0;0;\0;0;0;0;0;0;0
210694;2024-01-04 13:30:26.02091+00;2024-01-04 13:30:26.020965+00;false;2023-12-01 03:00:00+00;6978,5;7227,23;251,2;2,47;false;false;6053;1907;2023;12;0;0;\0;0;0;0;0;0;0
210695;2024-01-04 13:30:26.029426+00;2024-01-04 13:30:26.029457+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3827;1907;2023;12;0;0;\0;0;0;0;0;0;0
210696;2024-01-04 13:30:26.049937+00;2024-01-04 13:30:26.049987+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4405;1907;2023;12;0;0;\0;0;0;0;0;0;0
210697;2024-01-04 13:30:26.060652+00;2024-01-04 13:30:26.060695+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4682;1907;2023;12;0;0;\0;0;0;0;0;0;0
210698;2024-01-04 13:30:26.07257+00;2024-01-04 13:30:26.072618+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4698;1907;2023;12;0;0;\0;0;0;0;0;0;0
210699;2024-01-04 13:30:26.080207+00;2024-01-04 13:30:26.080252+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5403;1907;2023;12;0;0;\0;0;0;0;0;0;0
210700;2024-01-04 13:56:52.029051+00;2024-01-04 13:56:52.029097+00;false;2023-12-01 03:00:00+00;2242,75;2825,01;2585,73;3226,47;false;false;2299;2260;2023;12;1223;0;\0;0;0;0;0;0;0
210701;2024-01-04 13:56:52.057851+00;2024-01-04 13:56:52.0579+00;false;2023-12-01 03:00:00+00;2623,3;331,8;4974,55;6043,05;false;false;3171;2260;2023;12;0;1223;\0;0;0;0;0;0;0
210702;2024-01-04 13:56:52.065562+00;2024-01-04 13:56:52.065596+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3160;2260;2023;12;0;0;\0;0;0;0;0;0;0
210703;2024-01-04 13:56:52.090957+00;2024-01-04 13:56:52.091006+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3584;2260;2023;12;0;0;\0;0;0;0;0;0;0
210704;2024-01-04 13:56:52.108532+00;2024-01-04 13:56:52.108567+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4104;2260;2023;12;0;0;\0;0;0;0;0;0;0
210705;2024-01-04 14:00:11.058741+00;2024-01-04 14:00:11.058786+00;false;2023-12-01 03:00:00+00;16129,71;17742,91;5956,44;4343,24;false;false;2255;2216;2023;12;0;0;\0;0;0;0;0;0;0
210706;2024-01-04 14:00:11.068809+00;2024-01-04 14:00:11.068857+00;false;2023-12-01 03:00:00+00;1788,85;1679,5;563,51;672,86;false;false;3039;2216;2023;12;0;0;\0;0;0;0;0;0;0
210707;2024-01-04 14:13:38.178096+00;2024-01-04 14:13:38.17813+00;false;2023-12-01 03:00:00+00;3025,05;1440,4;349,44;1934,09;false;false;2229;2190;2023;12;0;0;\0;0;0;0;0;0;0
210708;2024-01-04 14:13:38.186835+00;2024-01-04 14:13:38.186864+00;false;2023-12-01 03:00:00+00;0,16;394,9;16166,98;15772,24;false;false;3602;2190;2023;12;0;0;\0;0;0;0;0;0;0
210709;2024-01-04 14:13:38.193139+00;2024-01-04 14:13:38.193176+00;false;2023-12-01 03:00:00+00;6878;7835,38;0;0;false;false;6263;2190;2023;12;4007,35;3049,97;\0;0;0;0;0;0;0
210710;2024-01-04 14:13:38.200345+00;2024-01-04 14:13:38.200384+00;false;2023-12-01 03:00:00+00;1,6;0;1840,85;885,07;false;false;6273;2190;2023;12;3049,97;4007,35;\0;0;0;0;0;0;0
210711;2024-01-04 14:13:38.207819+00;2024-01-04 14:13:38.207849+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5343;2190;2023;12;0;0;\0;0;0;0;0;0;0
210712;2024-01-04 14:13:38.214003+00;2024-01-04 14:13:38.214042+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5528;2190;2023;12;0;0;\0;0;0;0;0;0;0
210713;2024-01-04 14:14:51.794369+00;2024-01-04 14:14:51.794419+00;false;2023-12-01 03:00:00+00;3710,3;4567,87;6309,01;5451,44;false;false;3890;2731;2023;12;0;0;\0;0;0;0;0;0;0
210714;2024-01-04 14:41:27.119538+00;2024-01-04 14:41:27.119585+00;false;2023-12-01 03:00:00+00;5463,7;5935,08;7011,67;6540,29;false;false;1962;1923;2023;12;0;0;\0;0;0;0;0;0;0
210715;2024-01-04 14:59:26.68335+00;2024-01-04 14:59:26.683397+00;false;2023-12-01 03:00:00+00;21017,32;20263,27;2010,34;2764,39;false;false;2225;2186;2023;12;0;0;\0;0;0;0;0;0;0
210716;2024-01-04 14:59:26.694099+00;2024-01-04 14:59:26.694146+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4407;2186;2023;12;0;0;\0;0;0;0;0;0;0
210717;2024-01-04 15:17:42.877669+00;2024-01-04 15:17:42.877717+00;false;2023-12-01 03:00:00+00;21865,72;18575,27;2624,84;2232,64;false;false;5026;2770;2023;12;6717,67;10400,32;\0;0;0;0;0;0;0
210718;2024-01-04 15:17:42.890716+00;2024-01-04 15:17:42.890751+00;false;2023-12-01 03:00:00+00;0;0;2421,38;5505,28;false;false;5724;2770;2023;12;3982,9;899;\0;0;0;0;0;0;0
210719;2024-01-04 15:17:42.899125+00;2024-01-04 15:17:42.899168+00;false;2023-12-01 03:00:00+00;0;0;27679,71;28278,46;false;false;6083;2770;2023;12;6417,42;5818,67;\0;0;0;0;0;0;0
210720;2024-01-04 15:36:56.468427+00;2024-01-04 15:36:56.468459+00;false;2023-12-01 03:00:00+00;7463;2141,9;52410,42;58257,89;false;false;102;63;2023;12;526,37;0;\0;0;0;0;0;0;0
210721;2024-01-04 15:36:56.477822+00;2024-01-04 15:36:56.477865+00;false;2023-12-01 03:00:00+00;65928,27;58613,98;119516,96;126304,88;false;false;5961;63;2023;12;0;526,37;\0;0;0;0;0;0;0
210722;2024-01-04 15:36:56.486436+00;2024-01-04 15:36:56.486479+00;false;2023-12-01 03:00:00+00;1540,33;0;171851,13;173391,46;false;false;6090;63;2023;12;0;0;\0;0;0;0;0;0;0
210723;2024-01-04 15:36:56.499447+00;2024-01-04 15:36:56.499496+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5750;63;2023;12;0;0;\0;0;0;0;0;0;0
210724;2024-01-04 16:43:40.928834+00;2024-01-04 16:43:40.928883+00;false;2023-12-01 03:00:00+00;14918,15;15556,38;1014,29;376,06;false;false;2266;2227;2023;12;0;0;\0;0;0;0;0;0;0
210725;2024-01-04 16:43:40.946056+00;2024-01-04 16:43:40.946121+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3352;2227;2023;12;0;0;\0;0;0;0;0;0;0
210726;2024-01-04 16:43:40.955138+00;2024-01-04 16:43:40.955177+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4025;2227;2023;12;0;0;\0;0;0;0;0;0;0
210747;2024-01-04 17:10:52.240331+00;2024-01-04 17:10:52.240369+00;false;2023-12-01 03:00:00+00;7519,63;8574,95;2829,17;1773,85;false;false;2096;2057;2023;12;0;0;\0;0;0;0;0;0;0
210748;2024-01-04 17:10:52.252284+00;2024-01-04 17:10:52.252327+00;false;2023-12-01 03:00:00+00;2253,75;585,24;1715,06;3383,57;false;false;4254;2057;2023;12;0;0;\0;0;0;0;0;0;0
210749;2024-01-04 17:12:57.067897+00;2024-01-04 17:12:57.067947+00;false;2023-12-01 03:00:00+00;23789;24635,65;1283,42;436,77;false;false;1971;1932;2023;12;0;0;\0;0;0;0;0;0;0
210750;2024-01-04 17:12:57.076832+00;2024-01-04 17:12:57.076864+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2884;1932;2023;12;0;0;\0;0;0;0;0;0;0
210751;2024-01-04 17:12:57.083578+00;2024-01-04 17:12:57.083615+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2885;1932;2023;12;0;0;\0;0;0;0;0;0;0
210752;2024-01-04 17:12:57.089263+00;2024-01-04 17:12:57.089299+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2886;1932;2023;12;0;0;\0;0;0;0;0;0;0
210753;2024-01-04 17:12:57.096124+00;2024-01-04 17:12:57.096163+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4284;1932;2023;12;0;0;\0;0;0;0;0;0;0
210754;2024-01-04 17:28:44.767618+00;2024-01-04 17:28:44.767651+00;false;2023-12-01 03:00:00+00;23169,66;19830,61;15276,01;18615,06;false;false;5635;2828;2023;12;0;0;\0;0;0;0;0;0;0
210755;2024-01-04 17:28:44.775676+00;2024-01-04 17:28:44.775716+00;false;2023-12-01 03:00:00+00;2744;2744;0;0;false;false;5637;2828;2023;12;0;0;\0;0;0;0;0;0;0
210756;2024-01-04 17:37:28.039676+00;2024-01-04 17:37:28.039725+00;false;2023-12-01 03:00:00+00;29207,31;24110,91;52078,01;57174,41;false;false;1939;1900;2023;12;0;0;\0;0;0;0;0;0;0
210757;2024-01-04 17:37:28.051239+00;2024-01-04 17:37:28.051286+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2796;1900;2023;12;0;0;\0;0;0;0;0;0;0
210758;2024-01-04 17:43:43.860369+00;2024-01-04 17:43:43.860418+00;false;2023-12-01 03:00:00+00;2002,8;63;0;0;false;false;6023;2841;2023;12;63;2002,8;\0;0;0;0;0;0;0
210759;2024-01-04 17:43:43.869898+00;2024-01-04 17:43:43.869929+00;false;2023-12-01 03:00:00+00;0,99;0;4401,7;6342,49;false;false;6024;2841;2023;12;2002,8;63;\0;0;0;0;0;0;0
210760;2024-01-04 18:37:59.139683+00;2024-01-04 18:37:59.13974+00;false;2023-12-01 03:00:00+00;4842,1;7868,7;1192,68;2526,06;false;false;1996;1957;2023;12;4359,98;0;\0;0;0;0;0;0;0
210761;2024-01-04 18:37:59.15707+00;2024-01-04 18:37:59.157124+00;false;2023-12-01 03:00:00+00;7655,65;5487,48;2419,21;94,76;false;false;3987;1957;2023;12;0;4492,62;\0;0;0;0;0;0;0
210762;2024-01-04 18:37:59.166437+00;2024-01-04 18:37:59.166486+00;false;2023-12-01 03:00:00+00;40;133,67;1,03;40;false;false;5736;1957;2023;12;132,64;0;\0;0;0;0;0;0;0
210763;2024-01-04 18:37:59.175788+00;2024-01-04 18:37:59.175845+00;false;2023-12-01 03:00:00+00;3000;3000;131,75;131,75;false;false;5866;1957;2023;12;0;0;\0;0;0;0;0;0;0
210764;2024-01-04 18:39:47.972409+00;2024-01-04 18:39:47.972468+00;false;2023-12-01 03:00:00+00;890,5;844,57;932,77;978,7;false;false;2240;2201;2023;12;0;0;\0;0;0;0;0;0;0
210765;2024-01-04 18:39:47.981216+00;2024-01-04 18:39:47.981258+00;false;2023-12-01 03:00:00+00;7829,68;1718,71;9,5;280,93;false;false;2968;2201;2023;12;0;5839,54;\0;0;0;0;0;0;0
210766;2024-01-04 18:39:47.988156+00;2024-01-04 18:39:47.988184+00;false;2023-12-01 03:00:00+00;0;3022,75;197,87;3014,66;false;false;3865;2201;2023;12;5839,54;0;\0;0;0;0;0;0;0
210767;2024-01-04 18:41:33.893252+00;2024-01-04 18:41:33.893304+00;false;2023-12-01 03:00:00+00;20801,65;18606,36;14985,25;15180,54;false;false;2394;2355;2023;12;0;2000;\0;0;0;0;0;0;0
210768;2024-01-04 18:41:33.910382+00;2024-01-04 18:41:33.910421+00;false;2023-12-01 03:00:00+00;8058,2;8939,02;2510,6;3629,78;false;false;2802;2355;2023;12;2000;0;\0;0;0;0;0;0;0
210769;2024-01-04 18:41:33.930595+00;2024-01-04 18:41:33.930644+00;false;2023-12-01 03:00:00+00;30;63;139,17;106,17;false;false;6299;2355;2023;12;0;0;\0;0;0;0;0;0;0
210772;2024-01-04 19:07:38.606022+00;2024-01-04 19:07:38.606068+00;false;2023-12-01 03:00:00+00;5761,9;5251,2;6984,75;7495,45;false;false;1952;1913;2023;12;0;0;\0;0;0;0;0;0;0
210773;2024-01-04 19:07:38.618995+00;2024-01-04 19:07:38.619047+00;false;2023-12-01 03:00:00+00;850,7;1103,9;16566,2;16313;false;false;5364;1913;2023;12;0;0;\0;0;0;0;0;0;0
210774;2024-01-04 19:07:38.628127+00;2024-01-04 19:07:38.628178+00;false;2023-12-01 03:00:00+00;23,1;0;285,65;308,75;false;false;5443;1913;2023;12;0;0;\0;0;0;0;0;0;0
210775;2024-01-04 19:07:38.638203+00;2024-01-04 19:07:38.638264+00;false;2023-12-01 03:00:00+00;0;0;40811,18;40811,18;false;false;3028;1913;2023;12;0;0;\0;0;0;0;0;0;0
210776;2024-01-04 19:07:38.646226+00;2024-01-04 19:07:38.646259+00;false;2023-12-01 03:00:00+00;0;0;877,8;877,8;false;false;5367;1913;2023;12;0;0;\0;0;0;0;0;0;0
210777;2024-01-04 19:07:38.654451+00;2024-01-04 19:07:38.654497+00;false;2023-12-01 03:00:00+00;0;0;350,72;350,72;false;false;5368;1913;2023;12;0;0;\0;0;0;0;0;0;0
210778;2024-01-04 19:07:38.664819+00;2024-01-04 19:07:38.664865+00;false;2023-12-01 03:00:00+00;0;0;532,26;532,26;false;false;5369;1913;2023;12;0;0;\0;0;0;0;0;0;0
210779;2024-01-04 19:07:38.672958+00;2024-01-04 19:07:38.672998+00;false;2023-12-01 03:00:00+00;0;0;450;450;false;false;5370;1913;2023;12;0;0;\0;0;0;0;0;0;0
210780;2024-01-04 19:07:38.681662+00;2024-01-04 19:07:38.681702+00;false;2023-12-01 03:00:00+00;0;0;262;262;false;false;5371;1913;2023;12;0;0;\0;0;0;0;0;0;0
210781;2024-01-04 19:07:38.689888+00;2024-01-04 19:07:38.68993+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5374;1913;2023;12;0;0;\0;0;0;0;0;0;0
210782;2024-01-04 19:07:38.699524+00;2024-01-04 19:07:38.699555+00;false;2023-12-01 03:00:00+00;0;0;144,5;144,5;false;false;5444;1913;2023;12;0;0;\0;0;0;0;0;0;0
210783;2024-01-04 19:12:38.888106+00;2024-01-04 19:12:38.88814+00;false;2023-12-01 03:00:00+00;8170;7166;108,57;1112,57;false;false;2131;2092;2023;12;0;0;\0;0;0;0;0;0;0
210787;2024-01-04 19:39:33.882545+00;2024-01-04 19:39:33.882609+00;false;2023-12-01 03:00:00+00;123893,35;167544,08;290676,27;247025,54;false;false;66;45;2023;12;0;0;\0;0;0;0;0;0;0
210809;2024-01-04 19:46:26.963414+00;2024-01-04 19:46:26.963466+00;false;2023-12-01 03:00:00+00;5247;4806,46;1393,5;1834,04;false;false;2552;2513;2023;12;0;0;\0;0;0;0;0;0;0
210810;2024-01-04 19:46:35.065388+00;2024-01-04 19:46:35.065434+00;false;2023-12-01 03:00:00+00;15928,48;13079,69;9980,53;12829,32;false;false;2189;2150;2023;12;0;0;\0;0;0;0;0;0;0
210811;2024-01-04 20:09:25.887758+00;2024-01-04 20:09:25.887801+00;false;2023-12-01 03:00:00+00;6366;6287,79;4,26;82,47;false;false;5079;2783;2023;12;0;0;\0;0;0;0;0;0;0
210812;2024-01-04 20:22:42.944691+00;2024-01-04 20:22:42.944724+00;false;2023-12-01 03:00:00+00;4973,2;2953,22;5883,47;7903,45;false;false;1955;1916;2023;12;0;0;\0;0;0;0;0;0;0
210813;2024-01-04 20:22:42.955562+00;2024-01-04 20:22:42.955595+00;false;2023-12-01 03:00:00+00;19530,4;16966,45;1474,31;4038,26;false;false;5957;1916;2023;12;0;0;\0;0;0;0;0;0;0
210814;2024-01-04 20:49:11.664756+00;2024-01-04 20:49:11.664791+00;false;2023-12-01 03:00:00+00;5448,15;5137,12;7368,49;7679,52;false;false;5148;2795;2023;12;0;0;\0;0;0;0;0;0;0
210815;2024-01-04 20:49:11.681694+00;2024-01-04 20:49:11.681739+00;false;2023-12-01 03:00:00+00;240,35;199,35;926,7;967,7;false;false;5174;2795;2023;12;0;0;\0;0;0;0;0;0;0
210816;2024-01-04 21:20:22.059993+00;2024-01-04 21:20:22.060044+00;false;2023-12-01 03:00:00+00;24342,48;0;268,96;411,44;false;false;2610;2571;2023;12;0;24200;\0;0;0;0;0;0;0
210817;2024-01-04 21:20:22.074562+00;2024-01-04 21:20:22.074609+00;false;2023-12-01 03:00:00+00;10;24202,11;0,13;8,02;false;false;5990;2571;2023;12;24200;0;\0;0;0;0;0;0;0
210818;2024-01-04 21:20:22.083678+00;2024-01-04 21:20:22.083722+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3046;2571;2023;12;0;0;\0;0;0;0;0;0;0
210819;2024-01-04 21:20:22.092513+00;2024-01-04 21:20:22.092558+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3558;2571;2023;12;0;0;\0;0;0;0;0;0;0
210820;2024-01-04 21:20:22.10083+00;2024-01-04 21:20:22.100864+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3573;2571;2023;12;0;0;\0;0;0;0;0;0;0
210821;2024-01-04 21:20:22.108776+00;2024-01-04 21:20:22.108818+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3600;2571;2023;12;0;0;\0;0;0;0;0;0;0
210822;2024-01-04 21:20:22.116412+00;2024-01-04 21:20:22.116443+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3601;2571;2023;12;0;0;\0;0;0;0;0;0;0
210823;2024-01-04 21:20:22.124647+00;2024-01-04 21:20:22.124689+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4663;2571;2023;12;0;0;\0;0;0;0;0;0;0
210824;2024-01-04 21:23:49.367665+00;2024-01-04 21:23:49.367727+00;false;2023-12-01 03:00:00+00;11206,85;14884,64;5909,52;2231,73;false;false;2013;1974;2023;12;0;0;\0;0;0;0;0;0;0
210825;2024-01-04 21:28:50.824309+00;2024-01-04 21:28:50.824361+00;false;2023-12-01 03:00:00+00;11593,53;9767,03;204,62;2031,12;false;false;2113;2074;2023;12;0;0;\0;0;0;0;0;0;0
210826;2024-01-04 21:42:40.198871+00;2024-01-04 21:42:40.198916+00;false;2023-12-01 03:00:00+00;2699,25;2648,99;2216,58;2266,84;false;false;2343;2304;2023;12;0;0;\0;0;0;0;0;0;0
210827;2024-01-04 21:42:40.208312+00;2024-01-04 21:42:40.208345+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2785;2304;2023;12;0;0;\0;0;0;0;0;0;0
210828;2024-01-04 21:42:40.215117+00;2024-01-04 21:42:40.215158+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4690;2304;2023;12;0;0;\0;0;0;0;0;0;0
210829;2024-01-04 21:42:40.221984+00;2024-01-04 21:42:40.222019+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4784;2304;2023;12;0;0;\0;0;0;0;0;0;0
210830;2024-01-04 21:52:41.239559+00;2024-01-04 21:52:41.239612+00;false;2023-12-01 03:00:00+00;5204,04;5022,16;1123,61;1305,49;false;false;2518;2479;2023;12;0;0;\0;0;0;0;0;0;0
210832;2024-01-04 22:09:36.604637+00;2024-01-04 22:09:36.604687+00;false;2023-12-01 03:00:00+00;13964,3;16656,88;3442,22;749,64;false;false;2016;1977;2023;12;0;0;\0;0;0;0;0;0;0
210833;2024-01-04 22:09:36.614897+00;2024-01-04 22:09:36.614943+00;false;2023-12-01 03:00:00+00;5866,79;3366,79;196,59;2696,59;false;false;6244;1977;2023;12;0;0;\0;0;0;0;0;0;0
210834;2024-01-04 22:09:36.622229+00;2024-01-04 22:09:36.622269+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3832;1977;2023;12;0;0;\0;0;0;0;0;0;0
210835;2024-01-04 22:15:24.86756+00;2024-01-04 22:15:24.86761+00;false;2023-12-01 03:00:00+00;24559,96;19414,53;4816,09;13652,83;false;false;1958;1919;2023;12;3691,31;0;\0;0;0;0;0;0;0
210836;2024-01-04 22:15:24.879764+00;2024-01-04 22:15:24.879813+00;false;2023-12-01 03:00:00+00;4969;6321,04;3584,87;1630,1;false;false;2890;1919;2023;12;0;602,73;\0;0;0;0;0;0;0
